instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt_binary
15485,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,1
15486,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,1
15487,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,1
15488,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,1
15489,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,1
15490,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,1
15491,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,1
15492,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,1
15493,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,1
15494,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,1
15495,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,1
15496,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,1
15497,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,1
15498,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,1
15499,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,0
15500,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,1
15501,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,1
15502,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,0
15503,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,0
15504,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,0
15505,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,0
15506,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,0
15507,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642,0
15508,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045,1
15509,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,1
15510,4,1,10,10,0,6,0,1,0.4,0.4091,0.43,0.0,1
15511,4,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343,1
15512,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,1
15513,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,1
15514,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,1
15515,4,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.194,1
15516,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,1
15517,4,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642,1
15518,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343,1
15519,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642,1
15520,4,1,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896,1
15521,4,1,10,21,0,6,0,1,0.4,0.4091,0.58,0.194,1
15522,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0.0,1
15523,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,0
15524,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,0
15525,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,0
15526,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896,0
15527,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,0
15528,4,1,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836,0
15529,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.194,0
15530,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642,0
15531,4,1,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239,0
15532,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,0
15533,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836,1
15534,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,1
15535,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,1
15536,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,1
15537,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,1
15538,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,1
15539,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,1
15540,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,1
15541,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,1
15542,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,1
15543,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,1
15544,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239,1
15545,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,1
15546,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,0
15547,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,0
15548,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,0
15549,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,0
15550,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,0
15551,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,0
15552,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,0
15553,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,0
15554,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,1
15555,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,1
15556,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,1
15557,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,1
15558,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,1
15559,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,1
15560,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,1
15561,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,1
15562,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,1
15563,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,1
15564,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,1
15565,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,1
15566,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,1
15567,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896,1
15568,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,1
15569,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,1
15570,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,0
15571,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,0
15572,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,0
15573,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,0
15574,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,0
15575,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,0
15576,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0
15577,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,0
15578,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,1
15579,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,1
15580,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,1
15581,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,1
15582,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,1
15583,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,1
15584,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,1
15585,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,1
15586,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,1
15587,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,1
15588,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,1
15589,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,1
15590,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,1
15591,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,1
15592,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,1
15593,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,1
15594,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,1
15595,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0,1
15596,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0,0
15597,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,0
15598,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0,0
15599,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0,0
15600,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,0
15601,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,0
15602,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0,1
15603,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,1
15604,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,1
15605,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0,1
15606,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,1
15607,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,1
15608,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,1
15609,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,1
15610,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,1
15611,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,1
15612,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,1
15613,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,1
15614,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,1
15615,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,1
15616,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,1
15617,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,1
15618,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,1
15619,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,0
15620,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,0
15621,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,0
15622,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,0
15623,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,0
15624,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0
15625,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,0
15626,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,1
15627,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,1
15628,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,1
15629,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,1
15630,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,1
15631,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,1
15632,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,1
15633,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,1
15634,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,1
15635,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,1
15636,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,1
15637,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,1
15638,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,1
15639,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,1
15640,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,1
15641,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,1
15642,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,1
15643,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0,0
15644,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,0
15645,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,0
15646,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0,0
15647,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,0
15648,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,0
15649,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0,0
15650,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,0
15651,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,1
15652,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,1
15653,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,1
15654,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,1
15655,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,1
15656,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,1
15657,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,1
15658,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,1
15659,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,1
15660,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,1
15661,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,1
15662,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,1
15663,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,1
15664,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,1
15665,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,1
15666,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,1
15667,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,0
15668,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,0
15669,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,0
15670,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,0
15671,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,0
15672,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0,0
15673,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,0
15674,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0,0
15675,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0,0
15676,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343,1
15677,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,1
15678,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,1
15679,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,1
15680,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,1
15681,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,1
15682,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,1
15683,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,1
15684,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,1
15685,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,1
15686,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,1
15687,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,1
15688,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,1
15689,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,1
15690,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,1
15691,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,1
15692,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,1
15693,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,0
15694,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,0
15695,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,0
15696,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,0
15697,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,0
15698,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,0
15699,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,0
15700,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,1
15701,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,1
15702,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,1
15703,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,1
15704,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,1
15705,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,1
15706,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,1
15707,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,1
15708,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,1
15709,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,1
15710,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,1
15711,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,1
15712,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,1
15713,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,1
15714,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,0
15715,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,0
15716,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,0
15717,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,0
15718,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,0
15719,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,0
15720,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,0
15721,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,0
15722,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,1
15723,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,1
15724,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,1
15725,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,1
15726,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,1
15727,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,1
15728,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,1
15729,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,1
15730,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,1
15731,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,1
15732,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,1
15733,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,1
15734,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,1
15735,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,1
15736,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,1
15737,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,1
15738,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,1
15739,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,1
15740,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,0
15741,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,0
15742,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,0
15743,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,0
15744,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,0
15745,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,0
15746,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,1
15747,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,1
15748,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,1
15749,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,1
15750,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,1
15751,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,1
15752,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,1
15753,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,1
15754,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,1
15755,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,1
15756,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,1
15757,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,1
15758,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,1
15759,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,1
15760,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,1
15761,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,1
15762,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,1
15763,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,0
15764,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,0
15765,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,0
15766,4,1,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,0
15767,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0
15768,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,0
15769,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,0
15770,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,1
15771,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,1
15772,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,1
15773,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,1
15774,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,1
15775,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,1
15776,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,1
15777,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0.0,1
15778,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,1
15779,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,1
15780,4,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,1
15781,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,1
15782,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,1
15783,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,1
15784,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,1
15785,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,1
15786,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,1
15787,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,0
15788,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,0
15789,4,1,10,1,0,4,1,1,0.58,0.5455,0.68,0.0,0
15790,4,1,10,2,0,4,1,1,0.54,0.5152,0.77,0.0,0
15791,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0
15792,4,1,10,4,0,4,1,2,0.52,0.5,0.88,0.1045,0
15793,4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,0
15794,4,1,10,6,0,4,1,2,0.52,0.5,0.88,0.194,1
15795,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,1
15796,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,1
15797,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,1
15798,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,1
15799,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,1
15800,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,1
15801,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0.0,1
15802,4,1,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343,1
15803,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,1
15804,4,1,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,1
15805,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,1
15806,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,1
15807,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,1
15808,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,1
15809,4,1,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,1
15810,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896,1
15811,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.1343,0
15812,4,1,10,0,0,5,1,2,0.54,0.5152,0.77,0.0,0
15813,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,0
15814,4,1,10,2,0,5,1,2,0.52,0.5,0.88,0.1045,0
15815,4,1,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,0
15816,4,1,10,4,0,5,1,2,0.52,0.5,0.88,0.1642,0
15817,4,1,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,0
15818,4,1,10,6,0,5,1,2,0.52,0.5,0.88,0.0896,1
15819,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,1
15820,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,1
15821,4,1,10,9,0,5,1,2,0.54,0.5152,0.88,0.1343,1
15822,4,1,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,1
15823,4,1,10,11,0,5,1,2,0.56,0.5303,0.78,0.1642,1
15824,4,1,10,12,0,5,1,2,0.58,0.5455,0.73,0.194,1
15825,4,1,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,1
15826,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,1
15827,4,1,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,1
15828,4,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,1
15829,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,1
15830,4,1,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,1
15831,4,1,10,19,0,5,1,2,0.54,0.5152,0.83,0.1642,1
15832,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,1
15833,4,1,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,1
15834,4,1,10,22,0,5,1,2,0.52,0.5,0.83,0.1343,1
15835,4,1,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,1
15836,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,0
15837,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,1
15838,4,1,10,2,0,6,0,2,0.5,0.4848,0.88,0.194,0
15839,4,1,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,0
15840,4,1,10,4,0,6,0,2,0.5,0.4848,0.88,0.1642,0
15841,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,0
15842,4,1,10,6,0,6,0,2,0.5,0.4848,0.82,0.194,0
15843,4,1,10,7,0,6,0,1,0.48,0.4697,0.83,0.194,0
15844,4,1,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,1
15845,4,1,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,1
